symbol,date,open,high,low,close,volume
HDFCBANK,2025-11-10,982.2999877929688,990.9500122070312,980.2000122070312,984.5,15988262
HDFCBANK,2025-11-11,983.5,993.5,978.0,991.7000122070312,10200530
HDFCBANK,2025-11-12,998.7999877929688,999.0,987.7000122070312,989.5,13137263
HDFCBANK,2025-11-13,984.0,990.0999755859375,982.5999755859375,986.6500244140625,14124839
HDFCBANK,2025-11-14,976.0499877929688,991.6500244140625,976.0499877929688,989.5999755859375,21386965
HDFCBANK,2025-11-17,991.25,997.9500122070312,985.5999755859375,996.5499877929688,18396408
HDFCBANK,2025-11-18,997.6500244140625,999.0,990.0,992.4500122070312,20002640
HDFCBANK,2025-11-19,990.0,996.5499877929688,984.0,994.5999755859375,19813847
HDFCBANK,2025-11-20,995.2999877929688,1011.5999755859375,992.4500122070312,1008.8499755859375,19850865
HDFCBANK,2025-11-21,1003.0999755859375,1008.2999877929688,996.5499877929688,998.0499877929688,17499897
HDFCBANK,2025-11-24,1000.0,1011.4500122070312,993.5999755859375,999.1500244140625,32204053
HDFCBANK,2025-11-25,1004.0,1006.0999755859375,988.4000244140625,989.7999877929688,24989383
HDFCBANK,2025-11-26,981.2999877929688,1006.9500122070312,981.2999877929688,1003.9000244140625,19494356
HDFCBANK,2025-11-27,1002.0999755859375,1016.7999877929688,1001.0,1009.5,25536848
HDFCBANK,2025-11-28,1007.0,1012.0499877929688,1004.2000122070312,1007.5999755859375,15988807
HDFCBANK,2025-12-01,1017.5,1017.5,999.2999877929688,1002.0999755859375,16746566
HDFCBANK,2025-12-02,988.0,994.4000244140625,985.0,989.7999877929688,27316662
HDFCBANK,2025-12-03,986.0,1002.2999877929688,986.0,1000.5,15448777
HDFCBANK,2025-12-04,1000.0,1004.7000122070312,993.0,997.2000122070312,14528169
HDFCBANK,2025-12-05,992.0,1008.0,990.2000122070312,1003.2999877929688,12843366
HDFCBANK,2025-12-08,1000.0,1006.5,997.5,1003.0999755859375,12901022
HDFCBANK,2025-12-09,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322
HDFCBANK,2025-12-10,997.5,998.5,985.2999877929688,989.7999877929688,15322830
HDFCBANK,2025-12-11,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809
HDFCBANK,2025-12-12,1003.0,1004.7000122070312,998.2000122070312,1001.5,11988618
HDFCBANK,2025-12-15,992.0,1001.7999877929688,992.0,996.0999755859375,9790060
HDFCBANK,2025-12-16,990.0999755859375,998.7000122070312,990.0999755859375,994.2999877929688,20049088
HDFCBANK,2025-12-17,996.0,996.0,980.7999877929688,984.0,19080922
HDFCBANK,2025-12-18,973.2999877929688,987.4000244140625,973.2999877929688,979.7000122070312,14912404
HDFCBANK,2025-12-19,987.0,988.0,978.7000122070312,985.5,25952384
HDFCBANK,2025-12-22,988.0,992.9000244140625,983.9000244140625,987.7000122070312,13540411
HDFCBANK,2025-12-23,990.5,998.9000244140625,987.7000122070312,996.5999755859375,17927849
HDFCBANK,2025-12-24,993.0,999.4000244140625,993.0,997.2000122070312,13699996
HDFCBANK,2025-12-26,996.0,997.2000122070312,987.7000122070312,992.0999755859375,9360853
HDFCBANK,2025-12-29,993.0999755859375,997.4000244140625,987.2000122070312,991.7000122070312,13545749
HDFCBANK,2025-12-30,990.2000122070312,995.0,982.2000122070312,990.9000244140625,33155849
HDFCBANK,2025-12-31,991.0,997.5999755859375,987.5999755859375,991.2000122070312,10963454
HDFCBANK,2026-01-01,993.5,997.5499877929688,989.5,991.1500244140625,7132074
HDFCBANK,2026-01-02,991.1500244140625,1003.2000122070312,988.7999877929688,1001.5999755859375,11751459
HDFCBANK,2026-01-05,1005.75,1006.4000244140625,976.2999877929688,977.5,27647379
HDFCBANK,2026-01-06,962.7000122070312,966.7000122070312,956.0,962.2000122070312,31988783
HDFCBANK,2026-01-07,956.0,956.4500122070312,946.0,949.0499877929688,52884712
HDFCBANK,2026-01-08,944.7000122070312,953.0,941.4000244140625,946.7000122070312,21928849
HDFCBANK,2026-01-09,945.0,950.5999755859375,933.2999877929688,939.0,38183839
HDFCBANK,2026-01-12,937.5,942.0,929.5999755859375,936.9500122070312,21071666
HDFCBANK,2026-01-13,947.7000122070312,947.7000122070312,932.5999755859375,937.3499755859375,32042827
HDFCBANK,2026-01-14,930.0,940.0499877929688,920.2000122070312,925.4500122070312,36688248
HDFCBANK,2026-01-15,925.4500122070312,925.4500122070312,925.4500122070312,925.4500122070312,0
HDFCBANK,2026-01-16,922.0,935.9500122070312,919.2000122070312,931.0999755859375,37780235
HDFCBANK,2026-01-19,935.9000244140625,936.1500244140625,919.5,927.9000244140625,38191942
HDFCBANK,2026-01-20,929.2999877929688,934.5,919.5999755859375,931.2000122070312,36022727
HDFCBANK,2026-01-21,925.0,932.1500244140625,915.5,920.3499755859375,32766854
HDFCBANK,2026-01-22,928.0,928.2999877929688,913.2000122070312,918.7000122070312,44444755
HDFCBANK,2026-01-23,920.0,926.0999755859375,909.25,916.0999755859375,30985247
HDFCBANK,2026-01-27,906.0,931.2000122070312,905.0,926.4000244140625,44753093
HDFCBANK,2026-01-28,932.5,941.4500122070312,928.4000244140625,932.7000122070312,35347138
HDFCBANK,2026-01-29,930.0999755859375,939.2999877929688,924.3499755859375,935.5,37175628
HDFCBANK,2026-01-30,930.0,938.9000244140625,927.75,929.25,29691233
HDFCBANK,2026-02-02,915.0,929.7999877929688,909.2999877929688,928.0999755859375,28032106
HDFCBANK,2026-02-03,983.75,994.0,945.0,948.7000122070312,50336968
HDFCBANK,2026-02-04,952.5,957.2000122070312,947.9500122070312,953.0999755859375,24366770
HDFCBANK,2026-02-05,956.0,956.0499877929688,946.7000122070312,949.7000122070312,28103169
HDFCBANK,2026-02-06,945.0,948.0999755859375,937.5999755859375,941.0999755859375,18120272
HDFCBANK,2026-02-09,945.0,950.0,935.3499755859375,937.25,23947829
HDFCBANK,2026-02-10,930.0,940.9000244140625,929.9500122070312,932.4000244140625,31525385
HDFCBANK,2026-02-11,931.25,936.0,925.2999877929688,927.0999755859375,24869804
HDFCBANK,2026-02-12,927.0,928.5999755859375,918.5,920.5999755859375,33872203
HDFCBANK,2026-02-13,913.0,928.2000122070312,901.0,903.9000244140625,50188359
HDFCBANK,2026-02-16,903.9000244140625,929.5,902.0999755859375,925.7999877929688,18806989
HDFCBANK,2026-02-17,923.0,928.0999755859375,918.5999755859375,925.7000122070312,22599629
HDFCBANK,2026-02-18,923.2000122070312,925.5,919.5499877929688,924.7000122070312,12738702
HDFCBANK,2026-02-19,929.0,929.2000122070312,912.4500122070312,915.5999755859375,21209234
HDFCBANK,2026-02-20,911.0,917.8499755859375,908.4000244140625,911.8499755859375,22654907
HDFCBANK,2026-02-23,916.5,925.6500244140625,915.25,923.5999755859375,23270122
HDFCBANK,2026-02-24,927.9500122070312,927.9500122070312,909.1500244140625,910.5,31313985
HDFCBANK,2026-02-25,910.5499877929688,916.0,903.0999755859375,907.5999755859375,27884303
HDFCBANK,2026-02-26,912.0,912.0,895.0,898.5999755859375,41165937
HDFCBANK,2026-02-27,898.5999755859375,898.9500122070312,885.0,887.75,34620755
HDFCBANK,2026-03-02,876.2000122070312,887.75,871.5499877929688,879.4000244140625,38378924
HDFCBANK,2026-03-04,848.0,879.2999877929688,848.0,868.6500244140625,39862322
HDFCBANK,2026-03-05,873.8499755859375,881.4000244140625,863.5,877.75,31324582
HDFCBANK,2026-03-06,868.0499877929688,871.7000122070312,855.0999755859375,857.0499877929688,34439647
HDFCBANK,2026-03-09,825.0,842.4500122070312,821.5,840.7000122070312,35592613
HDFCBANK,2026-03-10,850.0499877929688,856.7999877929688,840.5999755859375,849.4500122070312,52866024
HDFCBANK,2026-03-11,845.0,848.8499755859375,827.5999755859375,833.9500122070312,42261076
HDFCBANK,2026-03-12,820.0999755859375,836.4000244140625,820.0999755859375,832.75,46107561
HDFCBANK,2026-03-13,820.0,823.7999877929688,812.0,817.0,41700464
HDFCBANK,2026-03-16,817.0,844.5,815.6500244140625,840.5999755859375,52182605
HDFCBANK,2026-03-17,847.7000122070312,848.9000244140625,835.0999755859375,845.3499755859375,38826979
HDFCBANK,2026-03-18,845.3499755859375,846.7999877929688,831.5999755859375,843.0499877929688,23507063
HDFCBANK,2026-03-19,770.0,815.6500244140625,770.0,798.2000122070312,171637393
HDFCBANK,2026-03-20,785.0,793.75,778.2000122070312,780.4500122070312,103129469
HDFCBANK,2026-03-23,763.1500244140625,768.7000122070312,741.0499877929688,744.1500244140625,72341738
HDFCBANK,2026-03-24,755.0,772.75,747.7000122070312,764.9000244140625,61269986
HDFCBANK,2026-03-25,768.2000122070312,794.7999877929688,768.2000122070312,782.2999877929688,59230640
HDFCBANK,2026-03-27,773.2000122070312,774.9000244140625,754.5499877929688,756.2000122070312,65485199
HDFCBANK,2026-03-30,745.2000122070312,751.0,726.6500244140625,731.5499877929688,103500135
HDFCBANK,2026-04-01,743.0,755.9000244140625,739.0999755859375,742.25,78862761
HDFCBANK,2026-04-02,730.0,755.0,726.6500244140625,750.9000244140625,49310300
HDFCBANK,2026-04-06,759.0,772.75,745.0,771.0,42976659
HDFCBANK,2026-04-07,766.0,774.0,761.0,772.0,51309793
HDFCBANK,2026-04-08,800.0,817.7999877929688,796.0,816.0999755859375,70269512
HDFCBANK,2026-04-09,815.0,819.0,793.0999755859375,797.7000122070312,48879392
HDFCBANK,2026-04-10,804.0,812.25,801.0,810.2999877929688,38156026
HDFCBANK,2026-04-13,791.5,798.5,787.3499755859375,794.7000122070312,47549328
HDFCBANK,2026-04-15,804.9500122070312,814.7999877929688,804.0,809.9000244140625,39769515
HDFCBANK,2026-04-16,818.0,820.0499877929688,792.2000122070312,795.4500122070312,62861293
HDFCBANK,2026-04-17,790.0999755859375,803.9500122070312,788.2000122070312,799.9000244140625,37282544
HDFCBANK,2026-04-20,797.0999755859375,809.9500122070312,790.0,795.4500122070312,52148044
HDFCBANK,2026-04-21,795.2000122070312,814.9000244140625,795.2000122070312,811.75,49135752
HDFCBANK,2026-04-22,810.0,813.0499877929688,798.0,799.9000244140625,23876412
HDFCBANK,2026-04-23,792.0,796.6500244140625,782.5,784.3499755859375,37677616
HDFCBANK,2026-04-24,777.2999877929688,787.5999755859375,777.0,784.8499755859375,27720358
HDFCBANK,2026-04-27,787.5,793.0,785.0,789.7999877929688,18115375
HDFCBANK,2026-04-28,785.0,794.5,778.2999877929688,782.5499877929688,35366803
HDFCBANK,2026-04-29,785.5,790.0,777.3499755859375,779.0,25799963
HDFCBANK,2026-04-30,770.0,778.7999877929688,762.25,771.7000122070312,47998755
HDFCBANK,2026-05-01,771.7000122070312,771.7000122070312,771.7000122070312,771.7000122070312,0
HDFCBANK,2026-05-04,772.5999755859375,786.5999755859375,772.5999755859375,779.4000244140625,29028060
HDFCBANK,2026-05-05,774.4000244140625,776.9000244140625,763.7000122070312,772.2999877929688,38887657
HDFCBANK,2026-05-06,775.1500244140625,798.9500122070312,773.5,796.5499877929688,35530831
HDFCBANK,2026-05-07,794.0,801.5499877929688,788.5499877929688,796.0499877929688,46137553
HDFCBANK,2026-05-08,784.0,788.75,777.2000122070312,780.8499755859375,38016841
HDFCBANK,2026-05-11,771.9500122070312,774.8499755859375,761.9000244140625,763.6500244140625,41123422
HDFCBANK,2026-05-12,756.5999755859375,759.7000122070312,747.7999877929688,750.4500122070312,43937132
HDFCBANK,2026-05-13,752.0,759.9500122070312,747.3499755859375,749.5999755859375,28960919
HDFCBANK,2026-05-14,751.0,778.2999877929688,747.0,769.5499877929688,50992358
HDFCBANK,2026-05-15,773.0,781.9000244140625,765.4000244140625,767.5,24347873
HDFCBANK,2026-05-18,759.0,774.0999755859375,751.3499755859375,768.6500244140625,29812079
HDFCBANK,2026-05-19,766.7000122070312,770.7999877929688,760.25,762.4500122070312,40307830
HDFCBANK,2026-05-20,759.5999755859375,762.25,755.1500244140625,759.5,24013451
HDFCBANK,2026-05-21,767.0,768.25,755.1500244140625,759.1500244140625,34664725
HDFCBANK,2026-05-22,759.1500244140625,775.0,759.1500244140625,766.7999877929688,25604071
HDFCBANK,2026-05-25,776.0,787.8499755859375,775.2000122070312,786.8499755859375,26043952
HDFCBANK,2026-05-26,784.0499877929688,790.8499755859375,776.75,778.9000244140625,31528062
HDFCBANK,2026-05-27,769.5,773.9000244140625,756.9000244140625,758.6500244140625,63680153
HDFCBANK,2026-05-28,758.6500244140625,758.6500244140625,758.6500244140625,758.6500244140625,0
HDFCBANK,2026-05-29,746.0499877929688,760.5,737.75,744.5499877929688,101299431
HDFCBANK,2026-06-01,749.0,752.3499755859375,739.2000122070312,742.7000122070312,47996441
HDFCBANK,2026-06-02,737.0,753.5999755859375,733.1500244140625,748.25,47314447
HDFCBANK,2026-06-03,744.4500122070312,756.9000244140625,742.5999755859375,753.6500244140625,36109480
HDFCBANK,2026-06-04,749.1500244140625,757.2999877929688,745.0,754.2000122070312,42673538
HDFCBANK,2026-06-05,753.9500122070312,758.7000122070312,744.6500244140625,747.0499877929688,22116568
HDFCBANK,2026-06-08,738.0,741.5,734.5,738.6500244140625,21550700
HDFCBANK,2026-06-09,739.4500122070312,743.9500122070312,732.2999877929688,738.3499755859375,38539563
HDFCBANK,2026-06-10,736.5,755.9500122070312,736.4000244140625,746.8499755859375,44458159
HDFCBANK,2026-06-11,743.0,756.0,740.0999755859375,744.5999755859375,32632007
HDFCBANK,2026-06-12,754.7000122070312,774.4500122070312,753.0999755859375,772.4500122070312,36088159
HDFCBANK,2026-06-15,790.0,793.5,775.5999755859375,777.3499755859375,39990334
HDFCBANK,2026-06-16,780.5,787.7000122070312,779.4500122070312,784.9000244140625,27820970
HDFCBANK,2026-06-17,787.6500244140625,794.2999877929688,783.0999755859375,787.0999755859375,32405604
HDFCBANK,2026-06-18,786.5,802.9500122070312,786.2000122070312,799.0,41492071
HDFCBANK,2026-06-19,788.7000122070312,789.0499877929688,776.2000122070312,779.7999877929688,33798761
HDFCBANK,2026-06-22,789.9000244140625,789.9000244140625,783.0999755859375,786.4000244140625,25194765
HDFCBANK,2026-06-23,783.0499877929688,790.9000244140625,772.5499877929688,774.6500244140625,28289062
HDFCBANK,2026-06-24,773.0,794.9000244140625,772.6500244140625,793.2000122070312,34701292
HDFCBANK,2026-06-25,798.5,804.4500122070312,794.75,796.2999877929688,46707966
HDFCBANK,2026-06-26,796.2999877929688,796.2999877929688,796.2999877929688,796.2999877929688,0
HDFCBANK,2026-06-29,800.0,805.9000244140625,793.2999877929688,798.9000244140625,46695977
HDFCBANK,2026-06-30,806.0999755859375,806.0999755859375,792.75,797.9500122070312,45778356
HDFCBANK,2026-07-01,793.5,802.25,793.5,796.1500244140625,26094378
HDFCBANK,2026-07-02,795.0,805.4500122070312,794.0,795.9000244140625,34143823
HDFCBANK,2026-07-03,803.0,807.0,798.5499877929688,801.0499877929688,25871958
HDFCBANK,2026-07-06,805.0,831.5,805.0,829.8499755859375,63203327
HDFCBANK,2026-07-07,843.0,843.0,826.0999755859375,829.2999877929688,57611729
HDFCBANK,2026-07-08,825.9000244140625,834.3499755859375,806.9500122070312,810.2999877929688,38754632
HDFCBANK,2026-07-09,813.0,822.8499755859375,812.2999877929688,817.5499877929688,39891798
HDFCBANK,2026-07-10,824.0,827.7000122070312,820.2999877929688,824.9500122070312,23595785
HDFCBANK,2026-07-13,817.0,821.9500122070312,811.0,817.9500122070312,21741736
HDFCBANK,2026-07-14,811.4000244140625,818.4000244140625,807.0,809.4000244140625,25605395
HDFCBANK,2026-07-15,811.0,819.7000122070312,809.7000122070312,815.4500122070312,21488739
HDFCBANK,2026-07-16,814.5,818.0,806.5,808.2999877929688,18698186
HDFCBANK,2026-07-17,810.0,823.7000122070312,808.5,819.5999755859375,17415322
HDFCBANK,2026-07-20,790.0,790.0,774.5499877929688,777.5999755859375,56061789
HDFCBANK,2026-07-21,769.1500244140625,772.5,760.0999755859375,761.4500122070312,42246009
HDFCBANK,2026-07-22,760.25,761.3499755859375,750.3499755859375,753.1500244140625,23385446
HDFCBANK,2026-07-23,749.4000244140625,751.0,743.25,747.25,32532090
HDFCBANK,2026-07-24,738.5,748.25,737.25,742.7999877929688,23837859
HDFCBANK,2026-07-27,746.0999755859375,747.9500122070312,738.0999755859375,739.5499877929688,29678752
HDFCBANK,2026-07-28,732.0,740.25,732.0,735.4000244140625,33886037
HDFCBANK,2026-07-29,743.0,751.25,740.7999877929688,748.2000122070312,20460659
HDFCBANK,2026-07-30,752.7999877929688,757.9000244140625,745.5,753.9500122070312,35844392
HDFCBANK,2026-07-31,753.9500122070312,757.5499877929688,747.2000122070312,748.1500244140625,25522483
HDFCBANK,2026-08-03,753.0499877929688,756.8499755859375,750.0499877929688,753.0,14827841
HDFCBANK,2026-08-04,753.2000122070312,753.2000122070312,738.0,742.0,31559802
HDFCBANK,2026-08-05,733.7999877929688,741.9500122070312,732.5999755859375,735.0,60050538
HDFCBANK,2026-08-06,739.0,740.5,733.5499877929688,734.2999877929688,44772122
HDFCBANK,2026-08-07,733.0,736.0,728.2000122070312,731.0,19382042
^NSEI,2025-08-18,24938.19921875,25022.0,24852.849609375,24876.94921875,363100
^NSEI,2025-08-19,24891.349609375,25012.650390625,24873.94921875,24980.650390625,252300
^NSEI,2025-08-20,24965.80078125,25088.69921875,24929.69921875,25050.55078125,287100
^NSEI,2025-08-21,25142.0,25153.650390625,25054.900390625,25083.75,226500
^NSEI,2025-08-22,25064.150390625,25084.849609375,24859.150390625,24870.099609375,210200
^NSEI,2025-08-25,24949.150390625,25021.55078125,24894.349609375,24967.75,213000
^NSEI,2025-08-26,24899.5,24919.650390625,24689.599609375,24712.05078125,750500
^NSEI,2025-08-28,24695.80078125,24702.650390625,24481.599609375,24500.900390625,326600
^NSEI,2025-08-29,24466.69921875,24572.44921875,24404.69921875,24426.849609375,325500
^NSEI,2025-09-01,24432.69921875,24635.599609375,24432.69921875,24625.05078125,229300
^NSEI,2025-09-02,24653.0,24756.099609375,24522.349609375,24579.599609375,271600
^NSEI,2025-09-03,24616.5,24737.05078125,24533.19921875,24715.05078125,340300
^NSEI,2025-09-04,24980.75,24980.75,24708.19921875,24734.30078125,314100
^NSEI,2025-09-05,24818.849609375,24832.349609375,24621.599609375,24741.0,210100
^NSEI,2025-09-08,24802.599609375,24885.5,24751.55078125,24773.150390625,213200
^NSEI,2025-09-09,24864.099609375,24891.80078125,24814.0,24868.599609375,226900
^NSEI,2025-09-10,24991.0,25035.69921875,24915.05078125,24973.099609375,244100
^NSEI,2025-09-11,24945.5,25037.30078125,24940.150390625,25005.5,224600
^NSEI,2025-09-12,25074.44921875,25139.44921875,25038.05078125,25114.0,225700
^NSEI,2025-09-15,25118.900390625,25138.44921875,25048.75,25069.19921875,185400
^NSEI,2025-09-16,25073.599609375,25261.400390625,25070.44921875,25239.099609375,240100
^NSEI,2025-09-17,25276.599609375,25346.5,25275.349609375,25330.25,268900
^NSEI,2025-09-18,25441.05078125,25448.94921875,25329.75,25423.599609375,272200
^NSEI,2025-09-19,25410.19921875,25428.75,25286.30078125,25327.05078125,380400
^NSEI,2025-09-22,25238.099609375,25331.69921875,25151.05078125,25202.349609375,254500
^NSEI,2025-09-23,25209.0,25261.900390625,25084.650390625,25169.5,299200
^NSEI,2025-09-24,25108.75,25149.849609375,25027.44921875,25056.900390625,244400
^NSEI,2025-09-25,25034.5,25092.69921875,24878.30078125,24890.849609375,342500
^NSEI,2025-09-26,24818.55078125,24868.599609375,24629.44921875,24654.69921875,291500
^NSEI,2025-09-29,24728.55078125,24791.30078125,24606.19921875,24634.900390625,394400
^NSEI,2025-09-30,24691.94921875,24731.80078125,24587.69921875,24611.099609375,303000
^NSEI,2025-10-01,24620.55078125,24867.94921875,24605.94921875,24836.30078125,308900
^NSEI,2025-10-03,24759.55078125,24904.80078125,24747.55078125,24894.25,365900
^NSEI,2025-10-06,24916.55078125,25095.94921875,24881.650390625,25077.650390625,268800
^NSEI,2025-10-07,25085.30078125,25220.900390625,25076.30078125,25108.30078125,288000
^NSEI,2025-10-08,25079.75,25192.5,25008.5,25046.150390625,227400
^NSEI,2025-10-09,25074.30078125,25199.25,25024.30078125,25181.80078125,286300
^NSEI,2025-10-10,25167.650390625,25330.75,25156.849609375,25285.349609375,232900
^NSEI,2025-10-13,25177.30078125,25267.30078125,25152.30078125,25227.349609375,234300
^NSEI,2025-10-14,25277.55078125,25310.349609375,25060.55078125,25145.5,292100
^NSEI,2025-10-15,25181.94921875,25365.150390625,25159.349609375,25323.55078125,289900
^NSEI,2025-10-16,25394.900390625,25625.400390625,25376.849609375,25585.30078125,372800
^NSEI,2025-10-17,25546.849609375,25781.5,25508.599609375,25709.849609375,422100
^NSEI,2025-10-20,25824.599609375,25926.19921875,25788.5,25843.150390625,301100
^NSEI,2025-10-21,25901.19921875,25934.349609375,25825.80078125,25868.599609375,42500
^NSEI,2025-10-23,26057.19921875,26104.19921875,25862.44921875,25891.400390625,448400
^NSEI,2025-10-24,25935.099609375,25944.150390625,25718.19921875,25795.150390625,284900
^NSEI,2025-10-27,25843.19921875,26005.94921875,25827.0,25966.05078125,266300
^NSEI,2025-10-28,25939.94921875,26041.69921875,25810.05078125,25936.19921875,395200
^NSEI,2025-10-29,25982.0,26097.849609375,25960.30078125,26053.900390625,321900
^NSEI,2025-10-30,25984.400390625,26032.05078125,25845.25,25877.849609375,257400
^NSEI,2025-10-31,25863.80078125,25953.75,25711.19921875,25722.099609375,334400
^NSEI,2025-11-03,25696.849609375,25803.099609375,25645.5,25763.349609375,23300
^NSEI,2025-11-04,25744.75,25787.400390625,25578.400390625,25597.650390625,305100
^NSEI,2025-11-06,25593.349609375,25679.150390625,25491.55078125,25509.69921875,371900
^NSEI,2025-11-07,25433.80078125,25551.25,25318.44921875,25492.30078125,305600
^NSEI,2025-11-10,25503.5,25653.44921875,25503.5,25574.349609375,243600
^NSEI,2025-11-11,25617.0,25715.80078125,25449.25,25694.94921875,297700
^NSEI,2025-11-12,25834.30078125,25934.55078125,25781.150390625,25875.80078125,312600
^NSEI,2025-11-13,25906.099609375,26010.69921875,25808.400390625,25879.150390625,385200
^NSEI,2025-11-14,25767.900390625,25940.19921875,25740.80078125,25910.05078125,518900
^NSEI,2025-11-17,25948.19921875,26024.19921875,25906.349609375,26013.44921875,281800
^NSEI,2025-11-18,26021.80078125,26029.849609375,25876.5,25910.05078125,280000
^NSEI,2025-11-19,25918.099609375,26074.650390625,25856.19921875,26052.650390625,250100
^NSEI,2025-11-20,26132.099609375,26246.650390625,26063.19921875,26192.150390625,240400
^NSEI,2025-11-21,26109.55078125,26179.19921875,26052.19921875,26068.150390625,235600
^NSEI,2025-11-24,26122.80078125,26142.80078125,25912.150390625,25959.5,464700
